Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20082018,472205718,0001749
Trade Date <20-AUG-2018>,Settlement Type <N>,Settlement No <2018159>,Settlement Date <23-AUG-2018>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1625,TTKPRESTIG,EQ,18704,13405,71.67
20,1626,TTL,EQ,5369,4034,75.14
20,1627,TTML,EQ,507125,253184,49.93
20,1628,TV18BRDCST,EQ,2763780,781449,28.27
20,1629,TVSELECT,EQ,33874,22296,65.82
20,1630,TVSMOTOR,EQ,9542807,4120864,43.18
20,1631,TVSSRICHAK,EQ,3064,2080,67.89
20,1632,TVTODAY,EQ,46104,27482,59.61
20,1633,TWL,EQ,630628,221984,35.20
20,1634,UBL,EQ,853609,172270,20.18
20,1635,UCALFUEL,EQ,26380,17358,65.80
20,1636,UCL,SM,10000,6000,60.00
20,1637,UCOBANK,EQ,452427,89371,19.75
20,1638,UFLEX,EQ,396252,172135,43.44
20,1639,UFO,EQ,11712,10389,88.70
20,1640,UGARSUGAR,EQ,74336,53289,71.69
20,1641,UJAAS,EQ,317065,201794,63.64
20,1642,UJJIVAN,EQ,1034298,295698,28.59
20,1643,ULTRACEMCO,EQ,135703,46906,34.57
20,1644,UMANGDAIRY,EQ,24927,16617,66.66
20,1645,UMESLTD,EQ,1776,1776,100.00
20,1646,UNICHEMLAB,EQ,128320,48993,38.18
20,1647,UNIENTER,EQ,887,821,92.56
20,1648,UNIONBANK,EQ,6335393,979838,15.47
20,1649,UNIPLY,EQ,714653,680574,95.23
20,1650,UNITECH,EQ,11996714,5796948,48.32
20,1651,UNITEDBNK,EQ,207606,141474,68.15
20,1652,UNITEDTEA,EQ,82,51,62.20
20,1653,UNITY,EQ,37571,30269,80.56
20,1654,UNIVCABLES,EQ,216079,93936,43.47
20,1655,UPL,EQ,1909370,932742,48.85
20,1656,URAVI,SM,1200,1200,100.00
20,1657,URJA,EQ,1042241,740736,71.07
20,1658,USHAMART,EQ,944774,488887,51.75
20,1659,USHERAGRO,EQ,22152,18263,82.44
20,1660,UTIFEFRGR4,MF,4000,4000,100.00
20,1661,UTINEXT50,EQ,1848,775,41.94
20,1662,UTINIFTETF,EQ,90,90,100.00
20,1663,UTISENSETF,EQ,80,75,93.75
20,1664,UTTAMSTL,EQ,752004,315921,42.01
20,1665,UTTAMSUGAR,EQ,14194,9479,66.78
20,1666,V2RETAIL,EQ,29124,16668,57.23
20,1667,VADILALIND,EQ,626294,333037,53.18
20,1668,VAIBHAVGBL,EQ,5445,3651,67.05
20,1669,VAKRANGEE,EQ,4573029,2073844,45.35
20,1670,VARDHACRLC,EQ,26514,22130,83.47
20,1671,VARDMNPOLY,EQ,9741,5924,60.82
20,1672,VARROC,EQ,24167,15286,63.25
20,1673,VASA,SM,12000,8000,66.67
20,1674,VASCONEQ,EQ,635477,348520,54.84
20,1675,VASWANI,EQ,47351,34509,72.88
20,1676,VBL,EQ,13553,7270,53.64
20,1677,VEDL,EQ,10506489,2019473,19.22
20,1678,VEDL,P1,17371,16969,97.69
20,1679,VENKEYS,EQ,64974,21900,33.71
20,1680,VENUSREM,EQ,168187,69665,41.42
20,1681,VERTOZ,SM,32400,4800,14.81
20,1682,VESUVIUS,EQ,7696,4566,59.33
20,1683,VETO,EQ,32842,20861,63.52
20,1684,VGUARD,EQ,514114,162743,31.66
20,1685,VHL,EQ,1093,652,59.65
20,1686,VICEROY,EQ,69318,47897,69.10
20,1687,VIDHIING,EQ,44643,24024,53.81
20,1688,VIJAYABANK,EQ,594357,225063,37.87
20,1689,VIJIFIN,EQ,25680,23679,92.21
20,1690,VIJSHAN,EQ,85391,59777,70.00
20,1691,VIKASECO,EQ,662825,500095,75.45
20,1692,VIMTALABS,EQ,31439,17596,55.97
20,1693,VINATIORGA,EQ,34418,13064,37.96
20,1694,VINDHYATEL,EQ,18202,11974,65.78
20,1695,VINYLINDIA,EQ,17335,12559,72.45
20,1696,VIPCLOTHNG,EQ,120032,66074,55.05
20,1697,VIPIND,EQ,404177,210757,52.14
20,1698,VIPULLTD,EQ,88018,18807,21.37
20,1699,VISAKAIND,EQ,14318,7452,52.05
20,1700,VISESHINFO,EQ,12419560,11199073,90.17
20,1701,VISHNU,EQ,6408,4261,66.50
20,1702,VIVIDHA,EQ,286556,194936,68.03
20,1703,VIVIMEDLAB,EQ,225729,132881,58.87
20,1704,VLSFINANCE,EQ,43677,20948,47.96
20,1705,VMART,EQ,10510,6502,61.86
20,1706,VOLTAMP,EQ,8127,4172,51.34
20,1707,VOLTAS,EQ,1598541,556684,34.82
20,1708,VRLLOG,EQ,25758,12638,49.06
20,1709,VSSL,EQ,9272,5417,58.42
20,1710,VSTIND,EQ,3110,2366,76.08
20,1711,VSTTILLERS,EQ,4389,2333,53.16
20,1712,VTL,EQ,11431,7381,64.57
20,1713,WABAG,EQ,52191,29343,56.22
20,1714,WABCOINDIA,EQ,1960,1545,78.83
20,1715,WALCHANNAG,EQ,180686,44586,24.68
20,1716,WEBELSOLAR,EQ,185700,94423,50.85
20,1717,WEIZFOREX,EQ,94572,22633,23.93
20,1718,WEIZMANIND,EQ,90738,37759,41.61
20,1719,WELCORP,EQ,2519307,1059998,42.07
20,1720,WELENT,EQ,387793,212478,54.79
20,1721,WELINV,EQ,477,177,37.11
20,1722,WELSPUNIND,EQ,827580,363519,43.93
20,1723,WENDT,EQ,2505,1596,63.71
20,1724,WHEELS,EQ,3479,2413,69.36
20,1725,WHIRLPOOL,EQ,56395,37186,65.94
20,1726,WILLAMAGOR,EQ,960,571,59.48
20,1727,WINDMACHIN,EQ,264926,80964,30.56
20,1728,WIPRO,EQ,1609461,856895,53.24
20,1729,WOCKPHARMA,EQ,1526205,183537,12.03
20,1730,WONDERLA,EQ,20367,9281,45.57
20,1731,WORTH,SM,1500,1500,100.00
20,1732,WSTCSTPAPR,EQ,229854,101065,43.97
20,1733,XCHANGING,EQ,20233,11380,56.24
20,1734,XPROINDIA,EQ,1885,1804,95.70
20,1735,YESBANK,EQ,15247130,3498504,22.95
20,1736,ZEEL,EQ,1564381,878255,56.14
20,1737,ZEEL,P2,3027,3027,100.00
20,1738,ZEELEARN,EQ,251309,185520,73.82
20,1739,ZEEMEDIA,EQ,215120,136465,63.44
20,1740,ZENSARTECH,EQ,200536,28295,14.11
20,1741,ZENTEC,EQ,43027,32358,75.20
20,1742,ZICOM,EQ,28772,15972,55.51
20,1743,ZODIAC,SM,2000,2000,100.00
20,1744,ZODIACLOTH,EQ,1412,1126,79.75
20,1745,ZODJRDMKJ,EQ,501,41,8.18
20,1746,ZOTA,SM,11000,3000,27.27
20,1747,ZUARI,EQ,19793,12612,63.72
20,1748,ZUARIGLOB,EQ,20903,12484,59.72
20,1749,ZYDUSWELL,EQ,2641,1680,63.61
